"","ImageNumber","ObjectNumber","Metadata_FileLocation","Metadata_FolderName","Metadata_Frame","Metadata_Series","Intensity_IntegratedIntensityEdge_rescalecy5channel","Intensity_IntegratedIntensityEdge_rescaledapichannel","Intensity_IntegratedIntensityEdge_rescalegfpchannel","Intensity_IntegratedIntensityEdge_rescalemcherrychannel","Intensity_IntegratedIntensity_rescalecy5channel","Intensity_IntegratedIntensity_rescaledapichannel","Intensity_IntegratedIntensity_rescalegfpchannel","Intensity_IntegratedIntensity_rescalemcherrychannel","Intensity_LowerQuartileIntensity_rescalecy5channel","Intensity_LowerQuartileIntensity_rescaledapichannel","Intensity_LowerQuartileIntensity_rescalegfpchannel","Intensity_LowerQuartileIntensity_rescalemcherrychannel","Intensity_MADIntensity_rescalecy5channel","Intensity_MADIntensity_rescaledapichannel","Intensity_MADIntensity_rescalegfpchannel","Intensity_MADIntensity_rescalemcherrychannel","Intensity_MassDisplacement_rescalecy5channel","Intensity_MassDisplacement_rescaledapichannel","Intensity_MassDisplacement_rescalegfpchannel","Intensity_MassDisplacement_rescalemcherrychannel","Intensity_MaxIntensityEdge_rescalecy5channel","Intensity_MaxIntensityEdge_rescaledapichannel","Intensity_MaxIntensityEdge_rescalegfpchannel","Intensity_MaxIntensityEdge_rescalemcherrychannel","Intensity_MaxIntensity_rescalecy5channel","Intensity_MaxIntensity_rescaledapichannel","Intensity_MaxIntensity_rescalegfpchannel","Intensity_MaxIntensity_rescalemcherrychannel","Intensity_MeanIntensityEdge_rescalecy5channel","Intensity_MeanIntensityEdge_rescaledapichannel","Intensity_MeanIntensityEdge_rescalegfpchannel","Intensity_MeanIntensityEdge_rescalemcherrychannel","Intensity_MeanIntensity_rescalecy5channel","Intensity_MeanIntensity_rescaledapichannel","Intensity_MeanIntensity_rescalegfpchannel","Intensity_MeanIntensity_rescalemcherrychannel","Intensity_MedianIntensity_rescalecy5channel","Intensity_MedianIntensity_rescaledapichannel","Intensity_MedianIntensity_rescalegfpchannel","Intensity_MedianIntensity_rescalemcherrychannel","Intensity_MinIntensityEdge_rescalecy5channel","Intensity_MinIntensityEdge_rescaledapichannel","Intensity_MinIntensityEdge_rescalegfpchannel","Intensity_MinIntensityEdge_rescalemcherrychannel","Intensity_MinIntensity_rescalecy5channel","Intensity_MinIntensity_rescaledapichannel","Intensity_MinIntensity_rescalegfpchannel","Intensity_MinIntensity_rescalemcherrychannel","Intensity_StdIntensityEdge_rescalecy5channel","Intensity_StdIntensityEdge_rescaledapichannel","Intensity_StdIntensityEdge_rescalegfpchannel","Intensity_StdIntensityEdge_rescalemcherrychannel","Intensity_StdIntensity_rescalecy5channel","Intensity_StdIntensity_rescaledapichannel","Intensity_StdIntensity_rescalegfpchannel","Intensity_StdIntensity_rescalemcherrychannel","Intensity_UpperQuartileIntensity_rescalecy5channel","Intensity_UpperQuartileIntensity_rescaledapichannel","Intensity_UpperQuartileIntensity_rescalegfpchannel","Intensity_UpperQuartileIntensity_rescalemcherrychannel","Location_CenterMassIntensity_X_rescalecy5channel","Location_CenterMassIntensity_X_rescaledapichannel","Location_CenterMassIntensity_X_rescalegfpchannel","Location_CenterMassIntensity_X_rescalemcherrychannel","Location_CenterMassIntensity_Y_rescalecy5channel","Location_CenterMassIntensity_Y_rescaledapichannel","Location_CenterMassIntensity_Y_rescalegfpchannel","Location_CenterMassIntensity_Y_rescalemcherrychannel","Location_CenterMassIntensity_Z_rescalecy5channel","Location_CenterMassIntensity_Z_rescaledapichannel","Location_CenterMassIntensity_Z_rescalegfpchannel","Location_CenterMassIntensity_Z_rescalemcherrychannel","Location_Center_X","Location_Center_Y","Location_Center_Z","Location_MaxIntensity_X_rescalecy5channel","Location_MaxIntensity_X_rescaledapichannel","Location_MaxIntensity_X_rescalegfpchannel","Location_MaxIntensity_X_rescalemcherrychannel","Location_MaxIntensity_Y_rescalecy5channel","Location_MaxIntensity_Y_rescaledapichannel","Location_MaxIntensity_Y_rescalegfpchannel","Location_MaxIntensity_Y_rescalemcherrychannel","Location_MaxIntensity_Z_rescalecy5channel","Location_MaxIntensity_Z_rescaledapichannel","Location_MaxIntensity_Z_rescalegfpchannel","Location_MaxIntensity_Z_rescalemcherrychannel","Number_Object_Number"
"828",73,46,NA,"-Treatment",0,0,97028,237610,134290,39733,1577516,6406594,2149920,681032,508,1869.75,701,215,25,311,29,6,0.0198719938241623,1.62092422832139,0.152231599448642,0.387488541870044,704,1574,863,242,769,3477,910,877,524.475675675676,1284.37837837838,725.891891891892,214.772972972973,89.0231056744818,2176.99626231736,730.519877675841,26.4074074074074,531,2201,730,220,448,1091,620,204,411,1091,580,203,36.1413247443033,103.713000918557,42.3045482084781,6.52995793408282,42.7267369440481,461.028420533058,43.7082214953289,44.6912104069463,558,2486,759,230,961.408037065868,960.678020883735,961.335439923346,961.251270131213,825.792517476843,824.348624607845,825.66251814021,825.442825006754,0,0,0,0,961.391777098199,825.803941556235,0,980,946,941,962,855,800,802,825,0,0,0,0,46
"829",73,47,NA,"-Treatment",0,0,73422,165496,103511,30555,964170,2796649,1371664,425588,510,1320.5,728,219,23,190,30,8,0.0651691027919018,1.31345084307691,0.124415274236611,0.11052908544305,599,1433,860,479,651,2340,930,614,535.92700729927,1208,755.554744525547,223.029197080292,85.6906077348066,1545.27900552486,757.825414364641,30.1314917127072,532,1470,757,225,467,1051,643,204,428,967,620,204,30.9394593766309,68.9484097835391,40.4444143568918,29.1927752300581,33.6891275502984,298.726880658136,43.6140457819403,35.7714870324833,555,1763,788,236,311.405313378346,312.082613055984,311.409834332606,311.302412192073,847.479460053725,846.427200652138,847.419891460299,847.473782155512,0,0,0,0,311.388950276243,847.542541436464,0,317,323,302,308,834,845,852,865,0,0,0,0,47
"830",73,48,NA,"-Treatment",0,0,109534,193716,113746,32240,2000061,5035877,1719389,513986,787,1959.5,729,216,94.5,277,31,7,0.693780356790561,0.347598405137378,0.0501512659373507,0.177255560501104,1314,1611,837,256,1491,3530,911,417,730.226666666667,1291.44,758.306666666667,214.933333333333,438.374501992032,2229.38601150952,761.128375387339,22.5281097830899,880.5,2323,761,222,512,1099,623,203,512,1099,585,203,148.657106419064,118.805245675433,41.4801071465454,7.02914567276059,146.991351302788,458.766021716628,44.4005310614427,19.9105009990927,979.25,2555,791,231,561.700305640678,561.722683230534,561.698045642958,561.761139408466,880.447743343828,880.798504343468,881.108143067101,880.995048503267,0,0,0,0,561.659583886675,881.140327578575,0,553,577,554,580,878,888,872,889,0,0,0,0,48
"831",73,49,NA,"-Treatment",0,0,101273,251315,140783,42299,1699509,6665018,2382404,735017,504,1849,708,216,22.5,222.5,30,6,0.0683663856058016,0.649685869830391,0.0715255867717146,0.0708441473945228,649,1641,877,405,691,3381,898,546,524.730569948186,1302.15025906736,729.445595854922,219.165803108808,79.9795348837209,2066.76713178295,738.72992248062,22.9122480620155,526.5,2060.5,737,220,425,1063,619,206,416,1063,594,203,36.5248151600126,117.235749434755,47.0413597511342,20.254174302761,34.4159537969335,376.99348137229,44.5431304354132,27.1098035198376,549,2297,768,228,842.385303637698,842.348148567121,842.443753452395,842.399664225453,914.681468000464,915.267073588621,914.554605767955,914.55248790164,0,0,0,0,842.417364341085,914.621085271318,0,836,829,867,825,914,929,898,920,0,0,0,0,49
"832",73,50,NA,"-Treatment",0,0,112229,216668,122892,36187,2055622,6032571,1885549,601972,682,2130,717,219,113,294,30,10,0.687487831878634,0.147051887491174,0.0960242883143558,0.0124278816307956,1146,1675,862,302,1683,3529,939,775,676.078313253012,1305.22891566265,740.313253012048,217.993975903614,367.107722772277,2389.25821782178,746.752079207921,33.4047524752475,783,2481,746,226,464,1052,639,204,464,1052,598,204,146.48376656488,126.401380702121,43.6386939251188,11.1108852455229,181.165304635642,492.60641354949,44.1575792204191,39.6181493711178,916,2731.75,776,242,752.498391241191,752.03231691944,752.104927000041,752.165829972158,914.840727040283,915.467471489971,915.387067639186,915.448112204554,0,0,0,0,752.178217821782,915.449108910891,0,769,770,734,749,926,922,909,918,0,0,0,0,50
"833",73,51,NA,"-Treatment",0,0,103482,192373,113678,34001,1930043,4991301,1659181,558077,751,1855.25,723,230,119.5,402,32,17,1.1446344828645,0.952059560212475,0.0675749833926579,0.451853883010591,1009,1656,863,281,1628,3965,907,522,685.311258278146,1273.99337748344,752.834437086093,225.172185430464,431.490213928084,2272.01046882112,755.203004096495,49.0177514792899,864.5,2269,754,244,463,1064,640,206,463,1064,608,204,124.846670751584,105.928096110268,45.0842376331382,15.2943575231222,176.721445485007,577.047593962858,46.7864022713158,38.1486581919268,990,2667,788,267,132.535507758117,132.674462552841,131.839813739429,131.977529982422,924.077547495056,924.61974790884,924.912489354688,924.529321222699,0,0,0,0,131.77560309513,924.933545744197,0,147,145,140,142,931,930,912,949,0,0,0,0,51
"834",73,52,NA,"-Treatment",0,0,82829,193049,116450,33156,1048270,3221781,1476791,432935,508,1442.5,719,211,23,172,30,3,0.0450084403182161,0.32183114539948,0.0869537712692732,0.264406261961192,650,1485,918,254,672,2618,937,532,534.38064516129,1245.47741935484,751.290322580645,213.909677419355,84.0385005065856,1632.26291793313,748.1210739615,14.3186423505572,530,1646,747,214,435,1073,617,203,431,1073,586,202,36.1600868839489,83.2864730126607,54.7440929489125,6.54056103141153,34.1271318996008,250.854972235018,44.6152303114789,24.4416118131575,553,1793.5,779,218,236.718839611932,236.718484944696,236.757699633868,236.940295887373,930.894451811079,930.550690903132,930.910998915893,930.819333156247,0,0,0,0,236.68085106383,930.87031408308,0,237,224,247,230,947,927,934,922,0,0,0,0,52
"835",73,53,NA,"-Treatment",0,0,93908,224697,130514,37747,1369162,6466625,1890025,592517,524,2200,738,221,27,451,31,12,0.110275062644317,0.413532501082586,0.022151183268414,0.351785711264653,647,1643,891,375,1330,4167,932,467,549.169590643275,1314.01754385965,763.239766081871,220.74269005848,110.022782750203,2630.97274206672,768.927990235964,36.0565500406835,550,2732,768,230,463,1066,649,204,426,1066,612,203,38.3514131178568,126.76711039149,47.3107908756408,20.5350475421633,62.5280692841184,667.670637528067,45.8752254680677,33.4370736221074,578,3104,800,249,465.851262304972,466.006591843952,465.836457718813,465.900075440873,942.881631976348,942.387844404092,942.755489477652,942.422885756864,0,0,0,0,465.851912123678,942.771358828316,0,461,486,487,485,952,947,961,956,0,0,0,0,53
"836",73,55,NA,"-Treatment",0,0,61937,154043,86803,26208,723511,3110005,1009825,311980,497,1941,695,214,23,295,31,5,0.0694171173669175,0.235085753924906,0.0236663754150697,0.106679098928352,608,1699,805,316,637,3470,880,455,516.141666666667,1283.69166666667,723.358333333333,218.4,72.7636494252873,2234.41882183908,725.448994252874,19.1235632183908,519,2320,723,218,434,1071,628,205,434,1071,607,205,29.887928397413,118.14664587095,41.3073431392316,14.6209894786,32.719519911414,476.781190647171,43.6950013793362,22.8314782438135,542,2566,756,225,923.516732986782,923.59814243656,923.472572970564,923.50890441695,944.78008627374,944.976973042246,944.793223578343,944.706990832746,0,0,0,0,923.448994252874,944.79525862069,0,925,931,912,919,955,946,952,944,0,0,0,0,55
"837",73,56,NA,"-Treatment",0,0,64898,155899,88978,26279,735470,3107644,1016925,300899,505,1835.75,697.75,211,22,386.5,31,3,0.117924320482804,0.648801851024276,0.120978185314679,0.0510927338695979,606,1621,849,229,637,3821,858,273,523.370967741935,1257.25,717.564516129032,211.927419354839,80.2186379928315,2227.92114695341,728.978494623656,10.6982078853047,525,2243.5,729,214,430,1013,576,203,409,1013,576,201,35.6131698505681,122.31692211417,51.9062806093959,4.35181346533198,33.3334442515595,566.004298099215,46.1086868936087,7.61925242665008,549,2610.75,760,218,981.951289651515,981.554677520552,981.982469700322,981.912133307189,953.212075271595,952.556785019064,953.194878678369,953.15525807663,0,0,0,0,981.901075268817,953.105376344086,0,978,979,991,983,938,950,960,965,0,0,0,0,56
"838",73,57,NA,"-Treatment",0,0,89845,203398,125098,36053,1090260,3059821,1519835,451754,509,1314,714,212,22,166,28,4,0.0336413359278859,1.17495203157247,0.0630551022530591,0.375188367483448,641,1419,869,245,641,2215,881,627,531.627218934911,1203.53846153846,740.224852071006,213.331360946746,84.5748415407119,1492.01706484642,741.021452949781,15.2603607996099,532,1475,741,215,447,1069,632,204,425,1069,594,203,34.1295404498644,75.1759277850509,45.5953033772874,5.29007320168491,33.1483910215143,212.81190537903,43.3673156235555,26.8690321559431,554,1646.25,770,220,104.128435419074,104.005053711823,104.153428497172,104.149472943239,966.441765267001,965.296506648254,966.425209973451,966.09439429424,0,0,0,0,104.106289614822,966.467089224768,0,115,85,108,101,944,956,945,949,0,0,0,0,57
"839",73,58,NA,"-Treatment",0,0,136079,234887,141916,43436,2374254,5319487,2231878,721794,696,1459,726,223,95,286,30,13,1.16713901463084,2.42750541896864,0.112012197105625,0.765293616281884,1226,1460,859,408,1356,3121,921,635,719.994708994709,1242.78835978836,750.878306878307,229.820105820106,357.559132497458,1802.70857336496,756.312436462216,39.5930193154863,783,1721,756,233,516,1062,635,206,500,1062,625,205,131.074698899452,85.7465668522031,43.559738282613,24.8757636449621,144.614644025005,442.788637489756,45.1660963192567,35.3013565323683,890,2046,786,254,376.318519417046,377.542523741055,375.807670042897,376.408530688811,990.479130286819,989.883613328564,991.421560676704,991.164240766756,0,0,0,0,375.708912233141,991.474415452389,0,378,408,377,388,1003,985,973,989,0,0,0,0,58
"840",73,59,NA,"-Treatment",0,0,99710,239599,137776,42639,1748726,6344577,2379261,800099,512,1724,708,219,24,229,31,10,0.149204420921604,1.36572464661779,0.117842036864128,0.188220166898055,623,1518,857,582,1237,3386,918,906,530.372340425532,1274.46276595745,732.851063829787,226.803191489362,97.0964530180461,1974.13907902925,740.280336029869,43.9418170504045,535,1967,740,227,419,1055,602,202,416,1055,602,202,32.649324401649,89.8859424836791,42.9348733540941,43.3707248849779,65.0351207103779,385.605095425125,45.0344071504416,62.9942563135459,560,2180,771,247,843.002607612628,843.93376457848,842.941509149269,843.046249276652,1005.24285965897,1006.12320967936,1005.36484521875,1005.26896296583,0,0,0,0,842.85843186061,1005.28126944617,0,830,857,858,860,996,1008,1006,992,0,0,0,0,59
"841",74,1,NA,"-Treatment",0,0,130781,208796,116481,35350,2318646,5321705,1597364,516267,858,1898.25,678,214,137,429.5,27,7,0.416003613684689,1.07475007066072,0.0682815708909381,0.0438181348969693,1300,1520,823,260,2146,3891,868,565,792.612121212121,1265.4303030303,705.945454545455,214.242424242424,576.684768211921,2349.67373068433,705.237969094923,22.9324503311258,987,2313.5,705,220,520,1034,601,203,520,1034,560,203,144.473237025799,108.084995972862,42.9934814714488,7.30807068612173,237.616955680171,631.121617596277,41.6994435389779,26.8387603542207,1139,2760.75,733,230,320.400052013115,319.687838112323,320.401416959441,320.428725833726,38.9025267332745,39.2887198091098,38.5547952752159,38.5220709439108,0,0,0,0,320.403090507726,38.4865342163355,0,314,319,321,323,36,62,75,39,0,0,0,0,1
"842",74,2,NA,"-Treatment",0,0,97133,195286,722553,39207,1834546,4977048,11772095,676637,580,1565,2119,220,73,236,2507,5,0.0826388481451624,0.429824156348771,5.94848527692345,0.956090574123162,651,1221,7583,242,1187,2513,8278,1220,542.642458100559,1090.98324022346,4036.60893854749,219.033519553073,215.76950867052,1798.17702312139,4252.92449421965,39.4497832369942,647,1872,3799,224,448,1006,649,209,448,1006,649,209,37.0031794888191,38.915389505168,2782.76532676234,5.44541162121634,107.392113739325,359.149280462921,2457.68152964599,97.9311333097924,728,2069,6897,231,972.434830742865,972.291201911698,970.871294616634,972.254550076333,42.2386530509456,42.5567275303304,36.4224844430834,43.0933085243639,0,0,0,0,972.450505780347,42.1575144508671,0,981,967,965,970,37,51,32,55,0,0,0,0,2
"843",74,3,NA,"-Treatment",0,0,79505,183626,108585,33803,1011562,3062230,1364507,446946,497,1392,673,219,23,170,28,6,0.0423918848428786,0.564718362818574,0.03894061752417,0.406139482861105,610,1420,812,259,659,2637,867,578,519.640522875817,1200.16993464052,709.705882352941,220.934640522876,73.6186309830159,1576.18939783839,702.268142048379,25.0288214101904,520,1553,702,224,406,1063,581,206,406,1063,559,206,30.7512929488705,72.2520814861461,42.8045997089985,9.7059197640176,33.3738505254907,258.965502327185,42.2660208655962,26.0343253563084,544,1732,730,232,181.375605252076,181.175155165523,181.417499507148,181.012634635952,66.356286614167,65.8436978373479,66.392515392006,66.3271043929244,0,0,0,0,181.417910447761,66.3535769428719,0,189,175,194,167,72,55,81,70,0,0,0,0,3
"844",74,5,NA,"-Treatment",0,0,108130,210484,128383,40162,2411453,6761938,2281938,750113,608,1918,663,219,84,180,28,5,0.753673563245063,0.490122099470142,0.110717114095244,0.198026428529601,828,1349,788,240,1861,2805,842,353,584.486486486486,1137.75135135135,693.962162162162,217.091891891892,283.743333333333,2049.16484848485,691.496363636364,22.3069696969697,677,2134,691,223,443,969,586,207,443,969,549,206,67.492791055134,78.4760442759501,40.1276837199764,4.46211550714719,189.862916738696,367.995157380203,40.6298477997569,15.9169819708288,795,2290,719,230,1077.22540766915,1077.58029612655,1077.44403397463,1077.3728864851,107.790956738531,107.993134379653,108.41009396399,108.359280535066,0,0,0,0,1077.52939393939,108.480606060606,0,1076,1067,1075,1056,124,90,142,88,0,0,0,0,5
"845",74,6,NA,"-Treatment",0,0,130926,237862,148494,45897,2790699,6889409,2338957,761928,692,1798,679,220,119,277,28,6,1.09273339311556,0.685885894540777,0.0424092547512172,0.146220334292094,1029,1310,807,249,2130,2904,840,404,623.457142857143,1132.67619047619,707.114285714286,218.557142857143,397.386989409985,2084.63388804841,707.702571860817,25.5379727685325,789,2212,707,226,462,980,602,206,456,980,577,206,93.6652630199619,71.2442472515494,39.2049108405262,5.26706491217981,216.422466081211,442.9626489018,41.8079993943177,16.4610527768643,950,2425,734.75,235,1018.05125346732,1018.38133478671,1018.26259867112,1018.27972984324,130.654618789056,131.03617870986,131.726501171249,131.573522695058,0,0,0,0,1018.30408472012,131.717700453858,0,1027,1019,1018,1021,113,104,127,127,0,0,0,0,6
"846",74,8,NA,"-Treatment",0,0,113097,257794,154267,51912,2256396,6271861,3028459,1135086,502,1291,677.5,243,23,161,28,14,0.114440480179525,0.895657725525668,0.102549313686142,0.859999668603819,623,1343,799,311,680,2367,862,733,516.424657534247,1177.14155251142,704.415525114155,237.041095890411,78.4764788076386,1460.6816488123,705.276897997205,59.3423381462506,525,1444,705,255,449,1035,571,210,392,989,548,210,29.2463561207872,65.4226376371201,40.1809370743927,16.5855510281876,34.0421295889245,218.603256489933,41.2683510387467,40.4725889025447,548,1613,733,272,71.4899645275031,71.5488326442839,71.5317212483313,70.6565414426748,145.640025066522,146.420671675356,145.603486789816,145.224965333023,0,0,0,0,71.4608756404285,145.529343269679,0,56,90,81,62,162,160,163,150,0,0,0,0,8
"847",74,9,NA,"-Treatment",0,0,97670,232745,132792,39589,1595679,7046393,2176968,678095,503,1913,692,214,24,368,29,4,0.122869115948653,2.13076250833022,0.128016198920353,0.348688181052515,619,1507,885,235,768,4353,885,520,525.10752688172,1251.31720430108,713.935483870968,212.844086021505,81.3705298013246,2333.3440397351,720.850331125828,19.5347682119205,526,2253,720,217,414,995,624,203,414,995,600,202,32.8122591716603,116.580543133687,43.2127287230348,4.21369917338472,37.0036349438411,653.699336365839,42.7419809669188,25.4228826720509,550,2652,749,224,293.641650356995,294.074912522871,293.66303592887,293.728667812032,158.627712089963,160.595580569001,158.617580047111,158.837416586172,0,0,0,0,293.575496688742,158.52417218543,0,276,299,327,305,148,174,178,175,0,0,0,0,9
"848",74,12,NA,"-Treatment",0,0,89839,136533,88765,33362,668504,3137053,687440,976535,593,1202,700,306,64,742,28,193,1.54513360072445,2.21211571346138,0.0131965915982449,1.84098932415479,2170,1559,810,340,2170,9561,850,3269,736.385245901639,1119.12295081967,727.581967213115,273.459016393443,261.161016949153,3323.47351694915,728.220338983051,829.465042372881,645,1829,727,459,457,1018,635,232,457,1018,584,232,307.739149885874,99.4133264369515,40.0175863315393,20.2675334095673,214.29062992474,2648.35040225273,41.8337884671256,934.979512853587,737,5341,757,1812,930.517528690928,932.964842085334,931.532196264401,932.74321555295,162.103685243469,164.954322728129,163.27555568486,164.655541276042,0,0,0,0,931.53813559322,163.263771186441,0,917,931,923,931,160,169,169,169,0,0,0,0,12
"849",74,14,NA,"-Treatment",0,0,113340,207229,143171,43015,2817790,7723016,2427174,794807,669,1755,712,227,146,413,29,11,0.278434827796204,0.65499264332233,0.104557593408615,0.162438830687233,1157,1165,845,254,2413,3644,876,422,590.3125,1079.31770833333,745.682291666667,224.036458333333,413.131257631258,2357.5463980464,740.895604395604,37.6150793650794,802,2616,741,236,475,989,641,211,475,989,581,211,80.2362803043818,31.682640142749,41.1566886392511,6.8589755641736,264.315391604571,720.915752756516,42.7666892810093,23.8312495251808,974,2922,770,250,883.974938160757,884.258636115392,883.598402916313,883.722632035198,172.850473243215,173.235944843424,172.919032586869,173.054924025581,0,0,0,0,883.699938949939,172.894078144078,0,878,891,879,859,168,182,199,177,0,0,0,0,14
"850",74,16,NA,"-Treatment",0,0,90788,178146,113270,35427,1944277,4311572,1696491,526904,685,1668,700,219,137.5,196.5,29,5,0.15576472364065,0.454631658944904,0.089684528466088,0.444585542257934,740,1579,825,318,1516,2586,862,351,581.974358974359,1141.96153846154,726.089743589744,227.096153846154,389.248172043011,1854.5711827957,729.673548387097,21.625376344086,827.5,1943.5,730,224,484,988,625,208,484,988,600,206,51.6683145375692,97.6373381589305,41.0915756221849,20.2506026647116,186.138429011108,340.936251392625,41.9388044872234,13.2224101522646,961,2108.75,757.75,230,925.417175124738,925.550187876373,925.247662970213,925.45987694153,208.868554223498,208.597345054753,209.045025290438,208.566391600747,0,0,0,0,925.316129032258,208.987096774194,0,940,936,916,921,192,200,218,190,0,0,0,0,16
"851",74,18,NA,"-Treatment",0,0,79997,171368,100232,30795,1368386,3667121,1395686,458604,604,1652.25,666,216,66,184,28,5.5,0.117707466445825,0.0596734782164366,0.0893020880028649,0.382759046242544,731,1405,836,229,1176,2566,837,741,559.41958041958,1198.37762237762,700.923076923077,215.34965034965,234.127924340468,1825.4987555998,694.716774514684,23.2747635639622,667,1868,694,220.5,427,988,605,202,427,988,559,202,52.3936702240283,85.4559800962288,44.8292918917036,4.46628197754233,108.960302394869,293.210910866757,41.1638777402187,35.5024682469267,740,2030,722,227,1036.86703313246,1036.7559577873,1036.70127808117,1037.16333045503,249.377517747185,249.418198917115,249.461951327161,249.380530915561,0,0,0,0,1036.79044300647,249.466898954704,0,1037,1024,1035,1054,234,244,251,250,0,0,0,0,18
"852",74,20,NA,"-Treatment",0,0,138548,242673,141644,43179,2406889,6639113,2264155,732125,613,1895.75,699,220,102,248,29,8,1.49308762452486,0.656775351318606,0.081374126618346,0.26616119404355,1502,1576,820,340,2430,3529,919,545,710.502564102564,1244.47692307692,726.379487179487,221.430769230769,327.666559382041,2136.9227550692,728.727067911168,30.6372706791117,695,2184,729,226,494,986,608,205,448,986,588,205,197.134689719646,116.232275100972,41.8799210165492,15.6571955088757,245.981694570089,422.439959020091,42.6565861616215,30.1239270839568,852,2407.25,757.25,240,210.82106237554,209.380917366414,209.666488380875,209.570428547038,260.453486222256,260.705427387547,261.377370365545,261.058496841386,0,0,0,0,209.606694560669,261.322175732218,0,227,186,247,181,250,253,249,256,0,0,0,0,20
"853",74,22,NA,"-Treatment",0,0,100958,200538,141930,40127,1645371,7722252,2272793,673553,533,1364,741,218,24,1206,30,5,0.0749028655169258,2.5282767874372,0.152206800710516,0.161972861123152,638,1240,889,228,707,4810,925,585,545.718918918919,1083.98918918919,767.189189189189,216.902702702703,111.131275440977,2619.59226594301,770.960990502035,23.4779511533243,556,2519,771,222,468,983,646,208,424,983,626,207,32.6873298690242,39.1560963724216,48.8545761710825,3.56275678915097,36.9699637720143,1202.68418617,44.2725251559757,27.3293121920976,581,3803,801,230,786.845093295068,788.142930749112,786.639673740635,786.915114326564,289.449291375623,291.564112305793,289.363170777101,289.513968462764,0,0,0,0,786.770691994573,289.440637720488,0,801,795,776,794,319,293,287,286,0,0,0,0,22
"854",74,23,NA,"-Treatment",0,0,74552,173489,101237,30610,1100814,3391739,1490014,460781,499,1470,679,213,23,137,28,4,0.112115866092989,0.0554439440108278,0.0403693172752211,0.118661198550589,616,1467,827,230,640,2465,846,318,521.342657342657,1213.20979020979,707.951048951049,214.055944055944,75.4556241101092,1609.89321309919,707.173232083531,13.6905552918842,522,1632,707,216,448,1063,620,204,414,1063,581,203,30.9534061966739,75.2114830120977,41.3002529109459,4.90436686214934,33.3301401790361,210.067533802643,41.4463003094945,9.78497443793173,545,1751.25,734,221,992.170885363013,992.314102259846,992.224792518728,992.188130586982,301.215259798658,301.301654606587,301.285192622351,301.186231637155,0,0,0,0,992.264356905553,301.27717133365,0,971,985,994,985,285,312,327,291,0,0,0,0,23
